No.,Time,Source,Destination,Protocol,Length,Info
12199,6.6716682,10.0.1.3,10.0.1.2,TCP,54,"6098  >  38787 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12200,6.671906,10.0.1.2,10.0.1.3,TCP,74,33347  >  6093 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999021 TSecr=0 WS=128
12201,6.6721049,10.0.1.3,10.0.1.2,TCP,54,"6093  >  33347 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12202,6.6722576,10.0.1.2,10.0.1.3,TCP,74,46753  >  6094 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999022 TSecr=0 WS=128
12203,6.6724613,10.0.1.3,10.0.1.2,TCP,54,"6094  >  46753 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12204,6.6731635,10.0.1.2,10.0.1.3,TCP,74,43519  >  6096 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999023 TSecr=0 WS=128
12205,6.6734978,10.0.1.3,10.0.1.2,TCP,54,"6096  >  43519 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12206,6.6736047,10.0.1.2,10.0.1.3,TCP,74,37915  >  6097 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999023 TSecr=0 WS=128
12207,6.6738263,10.0.1.3,10.0.1.2,TCP,54,"6097  >  37915 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12208,6.673978,10.0.1.2,10.0.1.3,TCP,74,37211  >  6092 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999023 TSecr=0 WS=128
12209,6.6743483,10.0.1.3,10.0.1.2,TCP,54,"6092  >  37211 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12210,6.6749089,10.0.1.2,10.0.1.3,TCP,74,39671  >  6095 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999024 TSecr=0 WS=128
12211,6.6750654,10.0.1.3,10.0.1.2,TCP,54,"6095  >  39671 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12212,6.6752503,10.0.1.2,10.0.1.3,TCP,74,34827  >  6099 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999025 TSecr=0 WS=128
12213,6.6755829,10.0.1.2,10.0.1.3,TCP,74,41953  >  6100 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999025 TSecr=0 WS=128
12214,6.6757509,10.0.1.3,10.0.1.2,TCP,54,"6099  >  34827 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12215,6.6757511,10.0.1.3,10.0.1.2,TCP,54,"6100  >  41953 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12216,6.6799126,10.0.1.2,10.0.1.3,TCP,74,36857  >  6101 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999029 TSecr=0 WS=128
12217,6.68019,10.0.1.3,10.0.1.2,TCP,54,"6101  >  36857 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12218,6.6803261,10.0.1.2,10.0.1.3,TCP,74,43859  >  6103 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999030 TSecr=0 WS=128
12219,6.6805466,10.0.1.3,10.0.1.2,TCP,54,"6103  >  43859 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12220,6.680683,10.0.1.2,10.0.1.3,TCP,74,38495  >  6104 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999030 TSecr=0 WS=128
12221,6.6808991,10.0.1.3,10.0.1.2,TCP,54,"6104  >  38495 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12222,6.6812128,10.0.1.2,10.0.1.3,TCP,74,35583  >  6102 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999031 TSecr=0 WS=128
12223,6.6814217,10.0.1.3,10.0.1.2,TCP,54,"6102  >  35583 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12224,6.6815537,10.0.1.2,10.0.1.3,TCP,74,36533  >  6109 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999031 TSecr=0 WS=128
12225,6.6817568,10.0.1.3,10.0.1.2,TCP,54,"6109  >  36533 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12226,6.6824069,10.0.1.2,10.0.1.3,TCP,74,37699  >  6105 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999032 TSecr=0 WS=128
12227,6.6824283,10.0.1.2,10.0.1.3,TCP,74,43527  >  6110 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999032 TSecr=0 WS=128
12228,6.6830552,10.0.1.2,10.0.1.3,TCP,74,33703  >  6107 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999032 TSecr=0 WS=128
12229,6.6830733,10.0.1.2,10.0.1.3,TCP,74,32879  >  6108 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999032 TSecr=0 WS=128
12230,6.6832802,10.0.1.3,10.0.1.2,TCP,54,"6110  >  43527 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12231,6.6832816,10.0.1.3,10.0.1.2,TCP,54,"6105  >  37699 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12232,6.6832818,10.0.1.3,10.0.1.2,TCP,54,"6107  >  33703 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12233,6.6832819,10.0.1.3,10.0.1.2,TCP,54,"6108  >  32879 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12234,6.6834446,10.0.1.2,10.0.1.3,TCP,74,44877  >  6106 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999033 TSecr=0 WS=128
12235,6.6836174,10.0.1.3,10.0.1.2,TCP,54,"6106  >  44877 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12236,6.688251,10.0.1.2,10.0.1.3,TCP,74,44561  >  6111 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999038 TSecr=0 WS=128
12237,6.6884723,10.0.1.3,10.0.1.2,TCP,54,"6111  >  44561 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12238,6.6886054,10.0.1.2,10.0.1.3,TCP,74,46263  >  6113 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999038 TSecr=0 WS=128
12239,6.689118,10.0.1.2,10.0.1.3,TCP,74,42259  >  6112 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999039 TSecr=0 WS=128
12240,6.6893469,10.0.1.3,10.0.1.2,TCP,54,"6112  >  42259 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12241,6.689347,10.0.1.3,10.0.1.2,TCP,54,"6113  >  46263 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12242,6.6894808,10.0.1.2,10.0.1.3,TCP,74,34347  >  6114 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999039 TSecr=0 WS=128
12243,6.6896779,10.0.1.3,10.0.1.2,TCP,54,"6114  >  34347 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12244,6.689831,10.0.1.2,10.0.1.3,TCP,74,44541  >  6117 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999039 TSecr=0 WS=128
12245,6.6900327,10.0.1.3,10.0.1.2,TCP,54,"6117  >  44541 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12246,6.6904308,10.0.1.2,10.0.1.3,TCP,74,41385  >  6116 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999040 TSecr=0 WS=128
12247,6.6906327,10.0.1.3,10.0.1.2,TCP,54,"6116  >  41385 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12248,6.6907771,10.0.1.2,10.0.1.3,TCP,74,40149  >  6119 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999040 TSecr=0 WS=128
12249,6.6910961,10.0.1.2,10.0.1.3,TCP,74,34021  >  6118 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999040 TSecr=0 WS=128
12250,6.6912933,10.0.1.3,10.0.1.2,TCP,54,"6118  >  34021 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12251,6.6912935,10.0.1.3,10.0.1.2,TCP,54,"6119  >  40149 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12252,6.6914604,10.0.1.2,10.0.1.3,TCP,74,39963  >  6115 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999041 TSecr=0 WS=128
12253,6.6916137,10.0.1.3,10.0.1.2,TCP,54,"6115  >  39963 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12254,6.6919427,10.0.1.2,10.0.1.3,TCP,74,33619  >  6120 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999041 TSecr=0 WS=128
12255,6.6920688,10.0.1.3,10.0.1.2,TCP,54,"6120  >  33619 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12256,6.6967304,10.0.1.2,10.0.1.3,TCP,74,33383  >  6130 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999046 TSecr=0 WS=128
12257,6.6970628,10.0.1.3,10.0.1.2,TCP,54,"6130  >  33383 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12258,6.6970988,10.0.1.2,10.0.1.3,TCP,74,42509  >  6122 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999046 TSecr=0 WS=128
12259,6.6973172,10.0.1.3,10.0.1.2,TCP,54,"6122  >  42509 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12260,6.6974854,10.0.1.2,10.0.1.3,TCP,74,39839  >  6124 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999047 TSecr=0 WS=128
12261,6.697685,10.0.1.3,10.0.1.2,TCP,54,"6124  >  39839 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12262,6.6978346,10.0.1.2,10.0.1.3,TCP,74,36859  >  6127 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999047 TSecr=0 WS=128
12263,6.6980361,10.0.1.3,10.0.1.2,TCP,54,"6127  >  36859 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12264,6.6984397,10.0.1.2,10.0.1.3,TCP,74,36339  >  6128 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999048 TSecr=0 WS=128
12265,6.6987981,10.0.1.2,10.0.1.3,TCP,74,33767  >  6129 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999048 TSecr=0 WS=128
12266,6.698858,10.0.1.3,10.0.1.2,TCP,54,"6128  >  36339 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12267,6.6989577,10.0.1.3,10.0.1.2,TCP,54,"6129  >  33767 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12268,6.6994566,10.0.1.2,10.0.1.3,TCP,74,38343  >  6125 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999049 TSecr=0 WS=128
12269,6.6994762,10.0.1.2,10.0.1.3,TCP,74,37069  >  6121 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999049 TSecr=0 WS=128
12270,6.6999054,10.0.1.2,10.0.1.3,TCP,74,33411  >  6123 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999049 TSecr=0 WS=128
12271,6.7001074,10.0.1.3,10.0.1.2,TCP,54,"6121  >  37069 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12272,6.7001078,10.0.1.3,10.0.1.2,TCP,54,"6125  >  38343 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12273,6.7001079,10.0.1.3,10.0.1.2,TCP,54,"6123  >  33411 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12274,6.7002786,10.0.1.2,10.0.1.3,TCP,74,38123  >  6126 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999050 TSecr=0 WS=128
12275,6.7004515,10.0.1.3,10.0.1.2,TCP,54,"6126  >  38123 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12276,6.7092415,10.0.1.2,10.0.1.3,TCP,74,44573  >  6131 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999059 TSecr=0 WS=128
12277,6.7095618,10.0.1.3,10.0.1.2,TCP,54,"6131  >  44573 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12278,6.7097659,10.0.1.2,10.0.1.3,TCP,74,42223  >  6132 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999059 TSecr=0 WS=128
12279,6.710228,10.0.1.2,10.0.1.3,TCP,74,43033  >  6134 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999060 TSecr=0 WS=128
12280,6.7113501,10.0.1.2,10.0.1.3,TCP,74,44843  >  6135 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999061 TSecr=0 WS=128
12281,6.7113763,10.0.1.2,10.0.1.3,TCP,74,38165  >  6133 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999061 TSecr=0 WS=128
12282,6.7118061,10.0.1.2,10.0.1.3,TCP,74,35897  >  6138 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999061 TSecr=0 WS=128
12283,6.7122295,10.0.1.3,10.0.1.2,TCP,54,"6132  >  42223 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12284,6.7122311,10.0.1.3,10.0.1.2,TCP,54,"6135  >  44843 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12285,6.7122298,10.0.1.3,10.0.1.2,TCP,54,"6134  >  43033 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12286,6.7122312,10.0.1.3,10.0.1.2,TCP,54,"6138  >  35897 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12287,6.7122299,10.0.1.3,10.0.1.2,TCP,54,"6133  >  38165 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12288,6.7139366,10.0.1.2,10.0.1.3,TCP,74,46097  >  6136 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999063 TSecr=0 WS=128
12289,6.7151464,10.0.1.2,10.0.1.3,TCP,74,36705  >  6139 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999065 TSecr=0 WS=128
12290,6.715466,10.0.1.3,10.0.1.2,TCP,54,"6136  >  46097 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12291,6.7154661,10.0.1.3,10.0.1.2,TCP,54,"6139  >  36705 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12292,6.7162477,10.0.1.2,10.0.1.3,TCP,74,36811  >  6137 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999066 TSecr=0 WS=128
12293,6.7164783,10.0.1.3,10.0.1.2,TCP,54,"6137  >  36811 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12294,6.7167337,10.0.1.2,10.0.1.3,TCP,74,38995  >  6140 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999066 TSecr=0 WS=128
12295,6.716907,10.0.1.3,10.0.1.2,TCP,54,"6140  >  38995 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12296,6.7219182,10.0.1.2,10.0.1.3,TCP,74,35145  >  6141 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999071 TSecr=0 WS=128
12297,6.7222986,10.0.1.2,10.0.1.3,TCP,74,40797  >  6143 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999072 TSecr=0 WS=128
12298,6.7227854,10.0.1.2,10.0.1.3,TCP,74,43225  >  6144 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999072 TSecr=0 WS=128
12299,6.7228126,10.0.1.3,10.0.1.2,TCP,54,"6141  >  35145 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12300,6.7228146,10.0.1.3,10.0.1.2,TCP,54,"6143  >  40797 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12301,6.7231786,10.0.1.2,10.0.1.3,TCP,74,44965  >  6145 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999073 TSecr=0 WS=128
12302,6.7232049,10.0.1.3,10.0.1.2,TCP,54,"6144  >  43225 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12303,6.7235174,10.0.1.2,10.0.1.3,TCP,74,43755  >  6147 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999073 TSecr=0 WS=128
12304,6.7235427,10.0.1.3,10.0.1.2,TCP,54,"6145  >  44965 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12305,6.7236466,10.0.1.3,10.0.1.2,TCP,54,"6147  >  43755 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12306,6.7238958,10.0.1.2,10.0.1.3,TCP,74,37555  >  6149 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999073 TSecr=0 WS=128
12307,6.7240114,10.0.1.3,10.0.1.2,TCP,54,"6149  >  37555 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12308,6.724451,10.0.1.2,10.0.1.3,TCP,74,35255  >  6142 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999074 TSecr=0 WS=128
12309,6.7245511,10.0.1.3,10.0.1.2,TCP,54,"6142  >  35255 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12310,6.7247763,10.0.1.2,10.0.1.3,TCP,74,45953  >  6146 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999074 TSecr=0 WS=128
12311,6.7248819,10.0.1.3,10.0.1.2,TCP,54,"6146  >  45953 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12312,6.7251193,10.0.1.2,10.0.1.3,TCP,74,33533  >  6150 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999075 TSecr=0 WS=128
12313,6.7252013,10.0.1.3,10.0.1.2,TCP,54,"6150  >  33533 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12314,6.7254511,10.0.1.2,10.0.1.3,TCP,74,40949  >  6148 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999075 TSecr=0 WS=128
12315,6.7255304,10.0.1.3,10.0.1.2,TCP,54,"6148  >  40949 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12316,6.7306186,10.0.1.2,10.0.1.3,TCP,74,46457  >  6151 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999080 TSecr=0 WS=128
12317,6.7308928,10.0.1.3,10.0.1.2,TCP,54,"6151  >  46457 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12318,6.731158,10.0.1.2,10.0.1.3,TCP,74,41531  >  6152 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999081 TSecr=0 WS=128
12319,6.7313022,10.0.1.3,10.0.1.2,TCP,54,"6152  >  41531 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12320,6.731511,10.0.1.2,10.0.1.3,TCP,74,41347  >  6153 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999081 TSecr=0 WS=128
12321,6.7316572,10.0.1.3,10.0.1.2,TCP,54,"6153  >  41347 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12322,6.7318608,10.0.1.2,10.0.1.3,TCP,74,33883  >  6154 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999081 TSecr=0 WS=128
12323,6.7320391,10.0.1.3,10.0.1.2,TCP,54,"6154  >  33883 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12324,6.7322263,10.0.1.2,10.0.1.3,TCP,74,41513  >  6155 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999082 TSecr=0 WS=128
12325,6.7324209,10.0.1.3,10.0.1.2,TCP,54,"6155  >  41513 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12326,6.7327937,10.0.1.2,10.0.1.3,TCP,74,37673  >  6156 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999082 TSecr=0 WS=128
12327,6.7329727,10.0.1.3,10.0.1.2,TCP,54,"6156  >  37673 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12328,6.7331357,10.0.1.2,10.0.1.3,TCP,74,41735  >  6157 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999083 TSecr=0 WS=128
12329,6.733284,10.0.1.3,10.0.1.2,TCP,54,"6157  >  41735 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12330,6.7334732,10.0.1.2,10.0.1.3,TCP,74,35065  >  6158 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999083 TSecr=0 WS=128
12331,6.7336276,10.0.1.3,10.0.1.2,TCP,54,"6158  >  35065 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12332,6.7338259,10.0.1.2,10.0.1.3,TCP,74,43467  >  6159 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999083 TSecr=0 WS=128
12333,6.7339395,10.0.1.3,10.0.1.2,TCP,54,"6159  >  43467 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12334,6.7343276,10.0.1.2,10.0.1.3,TCP,74,45303  >  6160 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999084 TSecr=0 WS=128
12335,6.7349683,10.0.1.3,10.0.1.2,TCP,54,"6160  >  45303 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12336,6.7392276,10.0.1.2,10.0.1.3,TCP,74,37011  >  6161 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999089 TSecr=0 WS=128
12337,6.7395745,10.0.1.3,10.0.1.2,TCP,54,"6161  >  37011 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12338,6.7396259,10.0.1.2,10.0.1.3,TCP,74,34477  >  6163 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999089 TSecr=0 WS=128
12339,6.7398256,10.0.1.3,10.0.1.2,TCP,54,"6163  >  34477 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12340,6.7399735,10.0.1.2,10.0.1.3,TCP,74,45349  >  6164 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999089 TSecr=0 WS=128
12341,6.7401655,10.0.1.3,10.0.1.2,TCP,54,"6164  >  45349 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12342,6.7403186,10.0.1.2,10.0.1.3,TCP,74,38027  >  6165 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999090 TSecr=0 WS=128
12343,6.7404719,10.0.1.3,10.0.1.2,TCP,54,"6165  >  38027 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12344,6.7408363,10.0.1.2,10.0.1.3,TCP,74,46323  >  6166 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999090 TSecr=0 WS=128
12345,6.7409911,10.0.1.3,10.0.1.2,TCP,54,"6166  >  46323 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12346,6.7411843,10.0.1.2,10.0.1.3,TCP,74,41489  >  6167 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999091 TSecr=0 WS=128
12347,6.7413455,10.0.1.3,10.0.1.2,TCP,54,"6167  >  41489 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12348,6.7415929,10.0.1.2,10.0.1.3,TCP,74,37887  >  6168 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999091 TSecr=0 WS=128
12349,6.7420485,10.0.1.2,10.0.1.3,TCP,74,44179  >  6169 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999091 TSecr=0 WS=128
12350,6.7427171,10.0.1.2,10.0.1.3,TCP,74,42455  >  6162 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999092 TSecr=0 WS=128
12351,6.7432439,10.0.1.2,10.0.1.3,TCP,74,34059  >  6170 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999093 TSecr=0 WS=128
12352,6.7435127,10.0.1.3,10.0.1.2,TCP,54,"6168  >  37887 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12353,6.7435127,10.0.1.3,10.0.1.2,TCP,54,"6162  >  42455 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12354,6.7435129,10.0.1.3,10.0.1.2,TCP,54,"6170  >  34059 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12355,6.7435129,10.0.1.3,10.0.1.2,TCP,54,"6169  >  44179 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12356,6.7484712,10.0.1.2,10.0.1.3,TCP,74,35521  >  6171 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999098 TSecr=0 WS=128
12357,6.748828,10.0.1.2,10.0.1.3,TCP,74,38713  >  6173 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999098 TSecr=0 WS=128
12358,6.7491656,10.0.1.2,10.0.1.3,TCP,74,36185  >  6174 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999099 TSecr=0 WS=128
12359,6.7496662,10.0.1.2,10.0.1.3,TCP,74,36591  >  6175 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296999099 TSecr=0 WS=128
12360,6.7496917,10.0.1.3,10.0.1.2,TCP,54,"6174  >  36185 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12361,6.7496958,10.0.1.3,10.0.1.2,TCP,54,"6171  >  35521 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
12362,6.7496959,10.0.1.3,10.0.1.2,TCP,54,"6173  >  38713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
